Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
4,"Yasmine Belkaid, John Grainger","Mucus Coat, a Dress Code for Tolerance",2013,"Science","American Association for the Advancement of Science","http://www.sciencemag.org/content/342/6157/432.short","",162,"2020-05-13 17:15:34","Journal article","10.1126/SCIENCE.1246252","","",342,6157,432,433,4,0.57,2,2,7,"The gastrointestinal tract is home to the highest density of commensal bacteria in the human body and is a primary site of pathogen exposure. Understanding how the immune system recognizes and responds to friend or foe in the gut is central to developing treatments for allergic and inflammatory diseases. Both specialized cells and structural compartmentalization of the gut are key controllers of immune responses. In particular, a mucus layer covers the entire gastrointestinal tract, physically separating the microbiota from host tissue and preventing pathogen invasion ( 1 ). On page 447 of this issue, Shan et al. ( 2 ) reveal that mucus does more than act as a shield—it also influences the function of intestinal antigen-presenting cells and epithelial cells to sustain the ability of the host to maintain tolerance toward food and commensal antigens."
4,"Jonathan A. Hill, Jason A. Hall, Jason A. Hall, Cheng-Ming Sun, Qi Cai, Norbert Ghyselinck, Pierre Chambon, Yasmine Belkaid, Diane Mathis, Christophe Benoist","Response to Letter from Mucida et al",2009,"Immunity","Elsevier","https://www.cell.com/immunity/fulltext/S1074-7613(09)00151-4","",163,"2020-05-13 17:15:34","Journal article","10.1016/J.IMMUNI.2009.03.012","","",30,4,472,473,4,0.36,0,10,11,"We thank our colleagues for their interest in our recent paper, which showed that retinoic acid (RA), binding to the RARα receptor, influences TGFβ-induced Foxp3 expression through an indirect manner, either by repressing IL-6Rα or by dampening the production of inhibitory cytokines (IFN-γ, IL-4, and IL-21). The source of these cytokines, in our culture conditions, was CD44hi memory and/or effector phenotype CD4+ T cells. Several other papers have appeared on the topic, investigating the responsiveness of isolated naive cells to RA, a question of importance in understanding the molecular mechanisms that link RA to FoxP3 expression. This letter offers us the possibility to clarify the issue.RA could influence FoxP3 induction through several, nonmutually exclusive, mechanisms. First, an immediate and “direct” effect leading to activation of the FoxP3 locus, acting in naive T cells independently of any other influence (e.g., by direct transactivation of the Foxp3 locus or by potentiation of TGF-β signaling). Second, RA can inhibit the expression of the IL-6 receptor, thus dampening the sensitivity to the inhibitory effect of this cytokine; this mechanism has been demonstrated by Xiao et al. and ourselves (Xiao et al., 2008xXiao, S., Jin, H., Korn, T., Liu, S.M., Oukka, M., Lim, B., and Kuchroo, V.K. J. Immunol. 2008; 181: 2277–2284PubMedSee all References, Hill et al., 2008xHill, J.A., Hall, J.A., Sun, C.M., Cai, Q., Ghyselinck, N., Chambon, P., Belkaid, Y., Mathis, D., and Benoist, C. Immunity. 2008; 29: 758–770Abstract | Full Text | Full Text PDF | PubMed | Scopus (193)See all References). Third, RA can shut down the synthesis of cytokines (IFN-γ, IL-4, and IL-21), which in concert have an inhibitory effect on FoxP3 induction. This is the mechanism shown in our previous paper (Hill et al., 2008xHill, J.A., Hall, J.A., Sun, C.M., Cai, Q., Ghyselinck, N., Chambon, P., Belkaid, Y., Mathis, D., and Benoist, C. Immunity. 2008; 29: 758–770Abstract | Full Text | Full Text PDF | PubMed | Scopus (193)See all ReferencesHill et al., 2008), by microarray analysis demonstrating a wholesale shutdown of cytokine genes by RA, consistent with other reports (Elias et al., 2008xElias, K.M., Laurence, A., Davidson, T.S., Stephens, G., Kanno, Y., Shevach, E.M., and O'Shea, J.J. Blood. 2008; 111: 1013–1020CrossRef | PubMed | Scopus (247)See all References, Takaki et al., 2008xTakaki, H., Ichiyama, K., Koga, K., Chinen, T., Takaesu, G., Sugiyama, Y., Kato, S., Yoshimura, A., and Kobayashi, T. J. Biol. Chem. 2008; 283: 14955–14962CrossRef | PubMed | Scopus (100)See all References, Maynard et al., 2009xMaynard, C.L., Hatton, R.D., Helms, W.S., Oliver, J.R., Stephensen, C.B., and Weaver, C.T. J. Exp. Med. 2009; 206: 343–357CrossRef | PubMed | Scopus (63)See all References).At issue, then, is whether RA can affect FoxP3 expression in isolated naive T cells, independent of other cytokines or other cellular influences. Experimental conditions in which naive T cells are stimulated in the presence of IL-6, of dendritic cells, or of other antigen-presenting cells do not address the point because they may read out mechanism #2 (e.g., experiments in Maynard et al. [2009]xMaynard, C.L., Hatton, R.D., Helms, W.S., Oliver, J.R., Stephensen, C.B., and Weaver, C.T. J. Exp. Med. 2009; 206: 343–357CrossRef | PubMed | Scopus (63)See all References]Maynard et al. [2009] and Mucida et al. [2007]xMucida, D., Park, Y., Kim, G., Turovskaya, O., Scott, I., Kronenberg, M., and Cheroutre, H. Science. 2007; 317: 256–260CrossRef | PubMed | Scopus (1062)See all References]Mucida et al. [2007]). Some reports have shown direct responses of carefully isolated naive T cells (Xiao et al., 2008xXiao, S., Jin, H., Korn, T., Liu, S.M., Oukka, M., Lim, B., and Kuchroo, V.K. J. Immunol. 2008; 181: 2277–2284PubMedSee all References, Elias et al., 2008xElias, K.M., Laurence, A., Davidson, T.S., Stephens, G., Kanno, Y., Shevach, E.M., and O'Shea, J.J. Blood. 2008; 111: 1013–1020CrossRef | PubMed | Scopus (247)See all References; and Figure S1 from the letter of Mucida et al., 2009xMucida, D., Pino-Lagos, K., Kim, G., Nowak, E., Benson, M.J., Kronenberg, M., Noelle, R.J., and Cheroutre, H. Immunity. 2009; 30: 471–472Abstract | Full Text | Full Text PDF | PubMed | Scopus (96)See all ReferencesMucida et al., 2009). Yet, these inductions are carried out in conditions of T cell activation that can readily lead to effector cell differentiation, and thus to IFN-γ, IL-4, and IL-21 production (over 4 days' culture). Indeed, cytokine-mediated inhibition of FoxP3 expression may well be at play in some of these “naive responder” experiments. The progressive inhibition of FoxP3 induction with increasing doses of anti-CD28, and its reversal by RA (Figure S1 in Mucida et al., 2009xMucida, D., Pino-Lagos, K., Kim, G., Nowak, E., Benson, M.J., Kronenberg, M., Noelle, R.J., and Cheroutre, H. Immunity. 2009; 30: 471–472Abstract | Full Text | Full Text PDF | PubMed | Scopus (96)See all ReferencesMucida et al., 2009), can plausibly be interpreted as cytokine production that increases with costimulatory signals. In the report of Xiao et al. (Xiao et al., 2008xXiao, S., Jin, H., Korn, T., Liu, S.M., Oukka, M., Lim, B., and Kuchroo, V.K. J. Immunol. 2008; 181: 2277–2284PubMedSee all ReferencesXiao et al., 2008), RA treatment leads to increased Smad3 phosphorylation, and a known effect of IFN-γ signaling is the inhibition of Smad3 phosphorylation (Ulloa et al., 1999xUlloa, L., Doody, J., and Massague, J. Nature. 1999; 397: 710–713CrossRef | PubMed | Scopus (591)See all ReferencesUlloa et al., 1999).Thus, although the direct effects of mechanism #1 remain a possibility (and one suggested by the existence of an RAR-responsive element in the body of Foxp3 [Takaki et al., 2008xTakaki, H., Ichiyama, K., Koga, K., Chinen, T., Takaesu, G., Sugiyama, Y., Kato, S., Yoshimura, A., and Kobayashi, T. J. Biol. Chem. 2008; 283: 14955–14962CrossRef | PubMed | Scopus (100)See all ReferencesTakaki et al., 2008]), the interplay between RA and inhibitory cytokines mean that any claim that FoxP3 induction in naive T cells is directly influenced by RA must guard against the possibility of indirect effects, intercrine or autocrine.Ultimately, the in vivo situation is that which matters, and several mechanisms may contribute to the enhancement of FoxP3 expression by RA, in the multicellular menage that constitutes a lymphoid organ or tissue. But a clear understanding of underlying molecular routes will require reductionist in vitro systems, in which the inputs and secondary effects are carefully monitored and controlled."
3,"Yasmine Belkaid","Tailored immunity at mucosae.",2014,"Immunological Reviews","Immunol Rev","http://europepmc.org/articles/PMC4976456","",164,"2020-05-13 17:15:34","Journal article","10.1111/IMR.12197","","",260,1,5,7,3,0.50,3,1,6,"Most antigens encountered by the immune system enter the body through the mucosal surfaces of the respiratory, gastrointestinal (GI), and urogenital tract, and the vast majority of pathogens use these tissues as portals of entry. An additional feature of these tissues is their constitutive and ever evolving relationship with highly diverse and site-specific microbial communities referred to as the microbiota (1). Barrier sites are therefore charged with the formidable task of mediating the host relationship with its microbiota, protecting the host from environmental and pathogenic challenges while preserving vital physiological functions."
3,"Yasmine Belkaid","Paradoxical Roles of Foxp3+ T Cells during Infection: From Regulators to Regulators",2008,"Cell Host & Microbe","NIH Public Access","http://europepmc.org/articles/PMC3415209","",165,"2020-05-13 17:15:34","Journal article","10.1016/J.CHOM.2008.05.011","","",3,6,341,343,3,0.25,3,1,12,"T cells expressing the transcription factor Foxp3 have been shown to limit immune responses against microbes. In a recent issue of Science , Lund et al. support the idea that these cells can also coordinate the early entrance of innate cells at the effector site and therefore positively contribute to protective immunity."
3,"Shruti Naik, Nicolas Bouladoux, Christoph Wilhelm, Michael J. Molloy, Wolfgang Kastenmuller, Clayton Deming, Mariam Quinones, Lily Koo, Sean Spencer, Jason A. Hall, Amiran Dzutsev, Heidi Kong, Daniel J. Campbell, Giorgio Trinchieri, Julia A. Segre, Yasmine Belkaid","Supplementary Materials for Compartmentalized Control of Skin Immunity by Resident Commensals",2012,"","","","",166,"2020-05-13 17:15:34","","","","",,,,,3,0.38,0,16,8,""
3,"F. Bosque, J. Moufqia, Y. Belkaid, J.-H. Colle, V. Leclercq, M. Lebastard, G. Milon","Parasite-host relationships: in-situ study of Leishmania spp. in resistant and susceptible mice",1995,"Annals of Tropical Medicine and Parasitology","Ann Trop Med Parasitol","http://www.ncbi.nlm.nih.gov/pubmed/8745923","",167,"2020-05-13 17:15:34","Journal article","10.1080/00034983.1995.11813010","","",89,,19,22,3,0.12,0,7,25,"The host's skin is a critical tissue in the natural life cycle of the Leishmania spp. known to cause an ‘asymptomatic’ infectious process or cutaneous or visceral leishmaniasis in mammals. The dermis, once disturbed by the inoculation of infective parasites, becomes a site of dynamic events, the progression of which depends upon both host and parasite characteristics. Whatever the final site of the morbidity caused by the parasites, whether it be cutaneous, visceral or muco-cutanous, this site reflects the parasite and host's ability to create a pro- or anti-parasite micro-environment. The characteristics of this environment are now amenable to analysis in situ, as illustrated by the study of the cutaneous processes initiated by inoculation of Leishmania major in laboratory mice."
2,"Y. Erin Chen, Michael A. Fischbach, Yasmine Belkaid","Erratum: Skin microbiota–host interactions",2018,"Nature","Nature Publishing Group","https://www.nature.com/articles/nature25994","",168,"2020-05-13 17:15:34","Journal article","10.1038/NATURE25994","","",555,7697,543,543,2,1.00,1,3,2,"Nature 553, 427–436 (2018); doi:10.1038/nature25177 Owing to a technical error, authors Y. Erin Chen and Michael A. Fischbach were both listed as corresponding authors instead of authors Michael A. Fischbach and Yasmine Belkaid in the HTML version of this Review (the PDF version was correct). This has been corrected online."
2,"Nicolas Bouladoux, Timothy W. Hand, Shruti Naik, Yasmine Belkaid","Microbiote et lymphocytes T - Les meilleurs ennemis",2013,"M S-medecine Sciences","Éditions EDK, Groupe EDP Sciences","http://europepmc.org/articles/PMC3845019","",169,"2020-05-13 17:15:34","Journal article","10.1051/MEDSCI/2013294005","","",29,4,349,352,2,0.29,1,4,7,"Les cellules de notre corps coexistent en permanence avec une flore microbienne extremement dense et variee. Ce microbiote colonise des la naissance la surface de notre peau et de la plupart de nos muqueuses, en particulier la muqueuse intestinale. Chez un sujet sain, la flore microbienne du tube digestif, compte un nombre de bacteries equivalent a au moins 10 fois le nombre de ses propres cellules [1]. Ces bacteries, qualifiees de commensales, forment un ecosysteme complexe avec lequel se sont etablies, au cours de l’evolution, des relations mutualistes progressant du commensalisme a une veritable symbiose. En effet, bien que les bacteries du microbiote intestinal utilisent a leur profit les ressources disponibles chez leur hote, elles exercent aussi des effets physiologiques benefiques pour celui-ci. Notamment, elles apportent des activites enzymatiques non codees par le genome de leur hote qui sont cruciales pour extraire l’energie provenant de son alimentation et modifient son metabolisme [2]. Le microbiote intestinal favorise egalement la maturation de l’intestin et celle du systeme immunitaire intestinal [2]."
2,"Nicolas Bouladoux, Clotilde Hennequin, Camille Malosse, Bernard Malissen, Yasmine Belkaid, Sandrine Henri","Hapten-Specific T Cell-Mediated Skin Inflammation: Flow Cytometry Analysis of Mouse Skin Inflammatory Infiltrate.",2017,"Methods of Molecular Biology","Humana Press, New York, NY","https://link.springer.com/protocol/10.1007/978-1-4939-6786-5_2","",170,"2020-05-13 17:15:34","Journal article","10.1007/978-1-4939-6786-5_2","","",1559,,21,36,2,0.67,0,6,3,""
2,"Jean-Christophe Audonnet, Yasmine Belkaid, Laurent Fischer, Shaden Kamhawi, Francis Milward, Jose M. C. Ribiero, Jesus G. Valenzuela","P.ariasi polypeptides, P.perniciosus polypeptides and methods of use",2003,"","","http://europepmc.org/abstract/PAT/WO2004027041","",171,"2020-05-13 17:15:34","Patent","","","",,,,,2,0.12,0,7,17,"Substantially purified salivary P. ariasi and P. pemiciosus polypeptides, and polynucleotides encoding these polypeptides are disclosed. Vectors and host cells including the P. ariasi and P. pemiciosus polynucleotides are also disclosed. In one embodiment, a method is disclosed for inducing an immune response to sand fly saliva. In other embodiments, methods for treating or preventing Leishmaniasis are disclosed."
2,"Nataliya P. Buxbaum, Donald E. Farthing, Natella Maglakelidze, Martin Lizak, Hellmut Merkle, Andrea C. Carpenter, Brittany U. Oliver, Veena Kapoor, Ehydel Castro, Gregory A. Swan, Liliane M. dos Santos, Nicolas J. Bouladoux, Catherine V. Bare, Francis A. Flomerfelt, Michael A. Eckhaus, William G. Telford, Yasmine Belkaid, Remy J. Bosselut, Ronald E. Gress","In vivo kinetics and nonradioactive imaging of rapidly proliferating cells in graft-versus-host disease",2017,"JCI insight","American Society for Clinical Investigation","https://doi.org/10.1172/jci.insight.92851","",172,"2020-05-13 17:15:34","Journal article","10.1172/JCI.INSIGHT.92851","","",2,12,,,2,0.67,0,19,3,""
2,"Yuk Man Lei, Martin Sepulveda, Luqiu Chen, Ying Wang, Isabella Pirozzolo, Betty Theriault, Anita S. Chong, Yasmine Belkaid, Maria-Luisa Alegre","Skin-restricted commensal colonization accelerates skin graft rejection",2019,"JCI insight","American Society for Clinical Investigation","https://insight.jci.org/articles/view/127569","",173,"2020-05-13 17:15:34","Journal article","10.1172/JCI.INSIGHT.127569","","",4,15,,,2,2.00,0,9,1,"Solid organ transplantation can treat end-stage organ failure, but the half-life of transplanted organs colonized with commensals is much shorter than that of sterile organs. Whether organ colonization plays a role in this shorter half-life is not known. We have previously shown that an intact whole-body microbiota can accelerate the kinetics of solid organ allograft rejection in untreated colonized mice, when compared with germ-free (GF) or with antibiotic-pretreated colonized mice, by enhancing the capacity of antigen-presenting cells (APCs) to activate graft-reactive T cells. However, the contribution of intestinal versus skin microbiota to these effects was unknown. Here, we demonstrate that colonizing the skin of GF mice with a single commensal, Staphylococcus epidermidis, while preventing intestinal colonization with oral vancomycin, was sufficient to accelerate skin graft rejection. Notably, unlike the mechanism by which whole-body microbiota accelerates skin graft rejection, cutaneous S. epidermidis did not enhance the priming of alloreactive T cells in the skin-draining lymph nodes. Rather, cutaneous S. epidermidis augmented the ability of skin APCs to drive the differentiation of alloreactive T cells. This study reveals that the extraintestinal donor microbiota can affect transplant outcome and may contribute to the shorter half-life of colonized organs."
1,"Mo Xu, Maria Pokrovskii, Yi Ding, Ren Yi, Christy Au, Oliver J. Harrison, Carolina Galan, Yasmine Belkaid, Richard Bonneau, Richard Bonneau, Dan R. Littman","Author Correction: c-MAF-dependent regulatory T cells mediate immunological tolerance to a gut pathobiont",2019,"Nature","Nature Publishing Group","https://nyuscholars.nyu.edu/en/publications/author-correction-c-maf-dependent-regulatory-t-cells-mediate-immu","",174,"2020-05-13 17:15:34","Journal article","10.1038/S41586-019-0922-Z","","",566,7744,1,,1,1.00,0,11,1,"In this Letter, the ‘Competing interests’ statement should have stated: ‘D.R.L. consults for and has equity in Vedanta Biosciences.’ The original Letter has not been corrected."
1,"Saeko Nakajima, Oliver Harrison, Jonathan L Linehan, Yasmine Belkaid","Candida albicans colonization exacerbates skin inflammation in a murine model of psoriasis",2017,"Journal of Immunology","American Association of Immunologists","","",175,"2020-05-13 17:15:34","Journal article","","","",198,,,,1,0.33,0,4,3,"In addition to being a primary site of exposure to pathogens, the skin is also home to a complex microbiota that modulate skin immune homeostasis. Notably, our previous work revealed that defined microbes differentially regulate the skin immune landscape. In clinical settings, shifts in skin microbiota composition have been shown in the context of skin inflammatory disorders, such as atopic dermatitis, acne vulgaris and psoriasis. However, the precise role of cutaneous microbiota in the initiation, control or promotion of skin inflammatory states remains unclear. To clarify the mechanisms by which the skin microbiota influence host immunity under inflammatory conditions, we focused on psoriasis, a common inflammatory skin disorder mediated by both innate and adaptive immune systems. Murine studies have shown that topical application of imiquimod, a TLR7 agonist, can induce psoriasis-like skin inflammation, mediated by the IL-23/IL-17 axis. Using this experimental model, we found that previous skin association of mice with C.albicans but not other skin microbes (e.g., S.aureus) , significantly enhanced skin inflammation. Notably, C.albicans topical association promoted IL-17A production from CD4+ effector T cells in the skin and skin draining lymph nodes. Our work currently explores how adaptive immunity directed against C.albicans could contribute to the etiology of this important skin disorder. This work aims to define the causative association between defined microbes and the development of skin inflammatory disorders and may allow for the development of tailored clinical interventions aiming at controlling skin microbiota and/or aberrant responses to these microbes."
1,"Ivan Vujkovic-Cvijin, Maria Wei, Nicholas P Restifo, Yasmine Belkaid","Role for skin-associated microbiota in development of endogenous anti-melanocyte immunity in vitiligo",2017,"Journal of Immunology","American Association of Immunologists","","",176,"2020-05-13 17:15:34","Journal article","","","",198,,,,1,0.33,0,4,3,"Despite major advances in immunotherapeutic approaches designed to bolster endogenous immune responses against tumors, metastatic melanoma remains associated with high mortality and rapid progression. Development of novel approaches toward enhancing endogenous immune responses against melanoma constitutes a critical step toward the management of disease. Of note, initiating immune responses against non-mutated melanocyte-specific protein antigens has shown efficacy in augmenting immunotherapies. Vitiligo is an autoimmune disease characterized by immune-mediated destruction of melanocytes, though the etiology of this disease remains poorly understood. Microbes have been recently found to have a profound effect on immune processes of the skin, including those that are associated with vitiligo progression. Identifying skin-resident microbes that initiate or exacerbate anti-melanocyte immunity, as well as the precise pathways that mediate these processes, may provide a novel framework for the development of immunotherapies to augment anti-tumor immune responses and efficacy of existing therapies. Thus, we have recruited a cohort of individuals with vitiligo and profiled their skin microbiomes at various body sites. We have found that vitiligo subjects harbor a skin microbiota that is unique from healthy subjects, and have isolated numerous vitiligo-associated bacteria. Furthermore, we have adapted a mouse model of vitiligo to understand mechanisms of host-microbiome interactions in this setting. Interrogation of this host-microbiome relationship may lead to the identification of novel targets and pathways by which to treat vitiligo and augment melanoma immunotherapies."
1,"Jason A. Hall, Cheng-Ming Sun, Guillaume Oldenhove, Elizabeth Wohlfert, B Breeder Techs, Robin Kastenmeyer, Yasmine Belkaid","Vitamin A derived retinoic acid signaling mediates intestinal immune homeostasis and immunity",2009,"Cytokine","","http://linkinghub.elsevier.com/retrieve/pii/S1043466609005432","",177,"2020-05-13 17:15:34","Journal article","10.1016/J.CYTO.2009.07.359","","",48,1,42,,1,0.09,0,7,11,""
1,"Philippe Gros, Yasmine Belkaid","Editorial overview: Host pathogens.",2014,"Current Opinion in Immunology","Curr Opin Immunol","https://www.ncbi.nlm.nih.gov/pubmed/25027097","",178,"2020-05-13 17:15:34","Journal article","10.1016/J.COI.2014.06.008","","",29,,,,1,0.17,1,2,6,""
1,"Sowsan F. Atabani, Chloe L. Thio, Senad Divanovic, Aurelien Trompette, Yasmine Belkaid, David L. Thomas, Christopher L. Karp","Correction: Association of CTLA4 polymorphism with regulatory T cell frequency, Vol. 35 (7) 2005, DOI 10.1002/eji.200526168",2005,"European Journal of Immunology","WILEY‐VCH Verlag","https://www.onlinelibrary.wiley.com/doi/abs/10.1002/eji.255590581","",179,"2020-05-13 17:15:34","Journal article","10.1002/EJI.255590581","","",35,8,2508,2508,1,0.07,0,7,15,""
1,"Ying Lu, Xianyu Zhang, Nicolas Bouladoux, Saransh Neel Kaul, Kangxin Jin, Derek Sant’Angelo, Yasmine Belkaid, Damian Kovalovsky","Zbtb1 controls NKp46 + ROR-gamma-T + innate lymphoid cell (ILC3) development",2017,"Oncotarget","Impact Journals","http://www.impactjournals.com/oncotarget/index.php?journal=oncotarget&page=article&op=view&path%5B%5D=19645","",180,"2020-05-13 17:15:34","Journal article","10.18632/ONCOTARGET.19645","","",8,34,55877,55888,1,0.33,0,8,3,"// Ying Lu 1 , Xianyu Zhang 1 , Nicolas Bouladoux 2 , Saransh Neel Kaul 3 , Kangxin Jin 4 , Derek Sant’Angelo 5 , Yasmine Belkaid 2 and Damian Kovalovsky 1,6 1 Experimental Immunology Branch, NCI, NIH, Bethesda, MD, USA 2 Mucosal Immunology Section, Laboratory of Parasitic Diseases, NIAID, NIH, Bethesda, MD, USA 3 University of Maryland, College Park, MD, USA 4 Zhongshan Ophthalmic Center, State Key Laboratory for Ophthalmic Researches, Sun Yat-Sen University, Guangzhou, Guangdong, China 5 Cancer Metabolism and Growth Program, Rutgers, Child Health Institute of New Jersey, New Brunswick, NJ, USA 6 Experimental Transplantation and Immunology Branch, NCI, NIH, Bethesda, MD, USA Correspondence to: Damian Kovalovsky, email: // Keywords : innate lymphoid cells, ILC, ILC3, Zbtb1, IFN-γ, Immunology and Microbiology Section, Immune response, Immunity Received : May 16, 2017 Accepted : July 14, 2017 Published : July 27, 2017 Abstract Innate lymphoid cells (ILCs) play a central role conferring protection at the mucosal frontier. In this study, we have identified a requirement of the transcription factor Zbtb1 for the development of RORγt + ILCs (ILC3s). Zbtb1-deficient mice lacked NKp46 + ILC3 cells in the lamina propria of the small and large intestine. This requirement of Zbtb1 was cell intrinsic, as NKp46 + ILC3s were not generated from Zbtb1-deficient progenitors in bone marrow chimeras and Zbtb1-deficient RORγt + CCR6 - NKp46 - ILC3s didn’t generate NKp46 + ILC3s in co-cultures with OP9-DL1 stroma. In correlation with this impairment, Zbtb1-deficient ILC3 cells failed to upregulate T-bet expression, and to acquire IFN-γ production characteristic of NKp46 + cells. Finally, absence of NKp46 + ILC3 cells combined with the absence of T-cells in Zbtb1-deficient mice, led to a transient susceptibility to C. rodentium infections. Altogether, these results establish that Zbtb1 is essential for the development of NKp46 + ILC3 cells."
1,"A. Yokota, H. Takeuchi, Y. Ohoka, S. Song, M. Iwata, E. J. Villablanca, S. Wang, D. C. Gomes, J. de Calisto, M. A. Kane, B. Rossi-Bergmann, J. L. Napoli, W. S. Blaner, Y. Chen, R. Blomhoff, H. Kagechika, M. Rosemblatt, M. Bono, U. H. von Andrian, J. R. Mora, K. Atarashi, T. Tanoue, K. Honda, E. A. Wohlfert, J. Zhu, G. Oldenhove, J. A. Hall, J. R. Grainger, R. Bosselut, W. Paul, Y. Belkaid, N. M. Tsuji, H. Yan, A. Kosaka, S. Hachimura, Y. Ikehara, T. Saito, S. Salehi, J. Turcios, V. Chavez, C. Derkowski, R. Gonsky, R. Deem, C. Landers, E. Meffre, S. Targan, G. A. Martins, S. Sawa, G. Eberl","Mucosal immunity: homeostasis (WS-064) Chairpersons: Toshiaki Ohteki, Makoto Iwata",2010,"International Immunology","Oxford University Press","http://intimmabs.oxfordjournals.org/content/22/Suppl_1_Pt_3/iii131.short","",181,"2020-05-13 17:15:34","Journal article","10.1093/INTIMM/DXQ412","","",22,,,,1,0.10,0,49,10,""
1,"Yasmine Belkaid, Sharvan Sehrawat, Barry T. Rouse","Regulation of Antimicrobial Immunity",2011,"","American Society of Microbiology","https://www.asmscience.org/content/book/10.1128/9781555816872.ch08","",182,"2020-05-13 17:15:34","Book","10.1128/9781555816872.CH8","","",,,109,120,1,0.11,0,3,9,"This chapter focuses on inducible Foxp3+ T regulatory cells (Tregs). This cell type plays a dominant role in contributing to the maintenance of homeostasis and in limiting collateral tissue damage caused by chronic effector cell responses to pathogens. Microbial infections could trigger the expansion and activation of natural Treg (nTreg) in several ways, some of which may not involve engagement of the nTreg specific T-cell receptors (TCR), although this latter event might facilitate responses. Only a few reports have focused on Treg during acute infections and some have concluded that regulatory cells have little influence on the outcome. Even when Treg successfully preserve homeostasis in the host by controlling excessive immune responses, one consequence of such control is enhanced pathogen survival and, in some cases, long-term pathogen persistence are provided in the chapter. Some pathogens may cause Tr1 induction by producing a homolog of IL-10, but these are chronic infectious agents and are discussed in the chapter. Although hepatitis C virus (HCV) infection does expand the Treg population, no compelling evidence shows that the extent of one or more types of Treg responses correlates with the eventual outcome of infection. Importantly, Treg purified from the lymph node of human immunodeficiency virus (HIV) patients maintain their suppressive capacity against antiviral responses. The authors have evaluated whether or not manipulating Treg activity represents a useful way to modulate immunoinflammatory lesions caused by ocular infection with HSV."
1,"Genevieve Milon, Yasmine Belkaid, Jalila Moufqia, Florence Bosque, Jean-Hervé Colle, Maï Lebastard","Mononuclear phagocytes and dendritic leukocytes in the skin.",1996,"Clinics in Dermatology","Elsevier","https://www.cidjournal.com/article/0738-081X(96)00039-9/abstract","",183,"2020-05-13 17:15:34","Journal article","10.1016/0738-081X(96)00039-9","","",14,5,465,470,1,0.04,0,6,24,"P arasitic microorganisms have evolved to become dependent on other organisms for their successful life cycle. This is achieved through a variety of interactions with defined tissues, cells, and molecules of the parasite-carrier organisms (hosts/reservoirs, vectors). Whether transient or long-term, the parasitism is mediated by targeted molecular interactions between parasite ligands and host/vector counterligands synthesized through either a constitutive or an inducible program. In this review we shall describe the main interactions of protozoan parasites, namely Leishmania spp. within its mammalian host, focusing on the skin, the point of both entry/further dissemination and transmission of these parasites.re3 Within the skin, among the cells of hemopoietic origin that Leishmania spp. encounter and invade successfully are mononuclear phagocytes and dendritic leukocytes, the main properties of which will be delineated in the present chapter. Our emphasis will be on both the constitutive and inducible properties of the cells of these two related, although distinct, lineages in steady-state conditions and within the dynamic microenvironment of the Leishmania spp.-infected dermis, a compartment downstream of the epidermis and upstream of the draining lymph node. The lymph node is a specialized microenvironment where naive Leishmaniu reactive-T lymphocytes are expanded and programmed from which they will be released into the blood and enter the infected dermal microenvironment that they will modify through their ability to locally release cytokines.2,3"
0,"Anne O’Garra, Yasmine Belkaid, Arlene Sharpe, Susan Kaech, Sara Cherry, Emmanuelle Passegué","JEM women in STEM: Unique journeys with a common purpose",2020,"Journal of Experimental Medicine","The Rockefeller University Press","https://rupress.org/jem/article/217/3/e20200254/133836/JEM-women-in-STEM-Unique-journeys-with-a-common","",184,"2020-05-13 17:15:34","Journal article","10.1084/JEM.20200254","","",217,3,,,0,0.00,0,6,1,""
0,"Samira Tamoutounour, Seong-Ji Han, Julie Deckers, Michael G. Constantinides, Charlotte Hurabielle, Charlotte Hurabielle, Oliver J. Harrison, Nicolas Bouladoux, Jonathan L. Linehan, Verena M. Link, Ivan Vujkovic-Cvijin, Paula Juliana Perez-Chaparro, Stephan P. Rosshart, Barbara Rehermann, Vanja Lazarevic, Yasmine Belkaid","Keratinocyte-intrinsic MHCII expression controls microbiota-induced Th1 cell responses.",2019,"Proceedings of the National Academy of Sciences of the United States of America","National Academy of Sciences","https://biblio.ugent.be/publication/8648679","",185,"2020-05-13 17:15:34","Journal article","10.1073/PNAS.1912432116","","",116,47,23643,23652,0,0.00,0,16,1,"The cross-talk between the microbiota and the immune system plays a fundamental role in the control of host physiology. However, the tissue-specific factors controlling this dialogue remain poorly understood. Here we demonstrate that T cell responses to commensal colonization are associated with the development of organized cellular clusters within the skin epithelium. These organized lymphocyte clusters are surrounded by keratinocytes expressing a discrete program associated with antigen presentation and antimicrobial defense. Notably, IL-22–mediated keratinocyte-intrinsic MHC class II expression was required for the selective accumulation of commensal-induced IFN-γ, but not IL-17A–producing CD4+ T cells within the skin. Taking these data together, this work uncovers an unexpected role for MHC class II expression by keratinocytes in the control of homeostatic type 1 responses to the microbiota. Our findings have important implications for the understanding of the tissue-specific rules governing the dialogue between a host and its microbiota."
