Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"Etienne Hugues, Carlos Stein Naves De Brito, Wulfram Gerstner, Ranulfo Romo, Gustavo Deco",A model of perceptual discrimination under sequential sensory evidence,2013,BMC Neuroscience,,http://europepmc.org/articles/PMC3704479,,467,06/05/2020 21:15,Journal article,10.1186/1471-2202-14-S1-P102,,,14,1,102,,0,0,0,5,7,"Perceptual discrimination may be interpreted as a decision between alternatives based on available sensory evidence. In many experiments, the different alternatives are encoded by quite distinct neuronal groups. In this case, proposed neural models consider that the decision results from the competition between decision-specific neuronal groups, each of these integrating distinct sensory evidence [1]. Alternatively, evidence may be presented in a sequential manner, and the different stimuli may be encoded by the same neuronal group, as exemplified by experiments where monkeys are engaged in a vibrotactile discrimination task [2]. To achieve discrimination in this case, the nervous system needs to keep a trace of the previously presented stimuli. How the correct discrimination can be learned and implemented is poorly understood. To address these questions, we use a modeling approach. We concentrate on the particular case of the vibrotactile discrimination task on which experimental insight has been accumulated over the last years [2]. The partial differential (PD) neurons in monkey area VPC, encoding both sequentially presented vibrotactile stimuli (with frequencies f1 and f2) by keeping the memory of the first one during a delay period, have been reproduced in a spiking neuron network model with short-term facilitating synapses [3]. We want to explore how these PD neurons may be used to discriminate between both stimuli configurations: f1 > f2 or f1 < f2. Based on the experimental evidence, we model a heterogeneous PD neuronal population, encoding both frequencies in multiple ways. Downstream to the first network, we add a competition-based decision making spiking neuron network [1]. To obtain the desired neural dynamics of the coupled two-networks model, we choose the model parameters using a simplified mean-field description of the model. To make the best possible decisions, the strengths of the synapses projecting from the PD neurons to the decision neurons must be learned. Based on reinforcement learning theory, we use a learning rule which maximizes reward. It depends on a reward prediction error, evaluated using the reward history. We instantiate this rule using a reward based spike-timing-dependent plasticity [4]. Learning takes place after the second stimulus presentation. We find that the task can be efficiently learned for any number of PD neuron types, even when their stimulus encoding function is nonlinear and noisy. In conclusion, the present biologically plausible two-networks model is able to solve a perceptual discrimination task under sequential sensory evidence."
0,"Marina Martinezgarcia, Gustavo Deco, Edmund T Rolls, Ranulfo Romo",Computational mechanism of postponed decisions.,2011,BMC Neuroscience,,http://europepmc.org/articles/PMC3240316,,468,06/05/2020 21:15,Journal article,10.1186/1471-2202-12-S1-P213,,,12,1,213,,0,0,0,4,9,"The perceptual decision making process may involve a comparison between several stimuli occurring either simultaneously or successively. Depending on environmental demands, the response is given immediately or is delayed. A well-known paradigm for research in decision making is the comparison of two vibrotactile stimuli (f1, f2) applied to the fingertips with a fixed delay period between them. To complete this cognitive task the subject needs to store the information about the first stimulus, f1, in working memory and to compare it with the second one, f2, to make a decision of whether f1 f2. Further he needs to store in working memory its appropriate response. Along those lines, Lemus et al. (2) introduced an additional delay between the second stimulus and the subject's response. This new operation requires that the subject stores the somatosensory information, the decision and/or the response in working memory during this second delay period. We analysed neurons recorded from the Medial Premotor Cortex in monkeys during the above task. We found some neurons encoded the response just in two periods: after the second stimulus (f2) and when the answer is required, 3 s later. Moreover, those neurons only show relevant activity in these periods. In the present work we investigated the mechanisms that allow the neurons to encode the response information. For this purpose we use Mutual Information (MI) analysis in order to decode the information carried by the firing rates. We measured the MI between the following two variables: the firing rates and the behavioral response (f1 f2) made at the end of the trial. We found that for 157 neurons (18.1% of 867), the MI becomes significant during the second stimulus (f2), it disappears during the post-f2 period, and becomes significant again at the time of the response. Our hypothesis is that this particular pattern is due to a combination of signal-to-noise ratio in the rates, which makes it impossible to decode the information contained in the rates in the postponed response delay period after f2. We hypothesize that the neurons can use synaptic facilitation to allows them to hold the information during the delayed response memory period. Here, we present a biophysically realistic model for decision making with synaptic facilitation (3) extended to account for the activity in the delayed response period. We use integrate-and-fire neurons with three types of receptors mediating the synaptic currents: the excitatory recurrent postsynaptic currents are mediated by AMPA (fast) and NMDA (slow) receptors and the inhibitory recurrent postsynaptic currents to both excitatory and inhibitory neurons are mediated by GABA receptors. The external excitatory recurrent postsynaptic currents injected onto the network are driven only by AMPA receptors. The results show that the network is able to model this neuronal activity using a synaptic facilitation mechanism. After a decision making period the network is able to remember the response despite a low firing level in the delayed response period and to retrieve the memory evident in a high firing rate when a non-specific stimulus is provided just before the response is required. Thus a synaptic facilitation mechanism can implement a mechanism for postponed decisions which can be correct even when there is little neuronal firing during the delay period before the postponed decision."
0,"Murat Demirtas, Carles Falcon, Juan Domingo Gispert Lopez, Alan Tucholka, Jose Luis Molinuevo, Gustavo Deco",A Whole-Brain Computational Modeling Approach to Explain the Alterations in Resting-State Functional Connectivity during Progression of Alzheimers Disease,2016,bioRxiv,,https://www.biorxiv.org/content/10.1101/076851v1,,469,06/05/2020 21:15,Journal article,10.1101/076851,,,,,76851,,0,0,0,6,4,"Understanding the mechanisms behind Alzheimers disease (AD) is one of the most challenging problems in neuroscience. Recent efforts provided valuable insights on the genetic, biochemical and neuronal correlates of AD. The advances in structural and functional neuroimaging provided massive evidence for the AD related alterations in brain connectivity. In this study, we investigated the whole-brain resting state functional connectivity (FC) and variability in dynamic functional connectivity (v-FC) of the subjects with preclinical condition (PC), mild cognitive impairment (MCI) and Alzheimers disease (AD). The synchronization in the whole-brain was monotonously decreasing during the course of the progression. However, only in the AD group the reduced synchronization produced significant widespread effects in FC. Furthermore, we found elevated variability of FC in PC group, which was reversed in AD group. We proposed a whole-brain computational modeling approach to study the mechanisms behind these alterations. We estimated the effective connectivity (EC) between brain regions in the model to reproduce observed FC of each subject. First, we compared ECs between groups to identify the changes in underlying connectivity structure. We found that the significant EC changes were restricted to temporal lobe. Then, based on healthy control subjects we systematically manipulated the dynamics in the model to investigate its effect on FC. The model showed FC alterations similar to those observed in clinical groups providing a mechanistic explanation to AD progression."
0,"Matthieu Gilson, Adrian Poncealvarez, Gustavo Deco",Role of external stimulation in shaping evoked activity in a macroscopic model of cortex,2014,BMC Neuroscience,,http://europepmc.org/articles/PMC4125117,,473,06/05/2020 21:15,Journal article,10.1186/1471-2202-15-S1-P175,,,15,1,175,,0,0,0,3,6,"The activity of the brain exhibits stereotypical patterns at various temporal and spatial scales. Novel techniques such as functional magnetic resonance imaging (fMRI) allow the simultaneous recording of the macroscopic activity from all brain regions while subjects perform various tasks, such as passive hearing and active visual recognition. How neural activity is related to cognitive tasks is a long-standing question for the neuroscience community. This study examines an interesting aspect of this broad question, namely the comparison between the resting state (when the subjects is idle) and evoked activity during a task. Neural activity patterns consist of the correlations of firing activity between cortical regions - or functional connectivity - at a slow time scale (hundreds of ms), which can be related to data obtained from fMRI. The cortex has an intricate architecture of connections, both local and long-range. The latter have been mapped for the whole human cortex using diffusion techniques [1]. A recent model has demonstrated that this broad-scale structural connectivity is crucial to reproduce resting-state patterns of cortical activity [2]. Here we consider the same model and simulate tasks by exciting specific brain regions. We rely on mathematical and numerical analysis in order to uncover the respective roles of the long-range projections and external inputs in shaping the evoked activity. Our primary aim is to understand how the stimulation of specific brain regions can dramatically modify the functional connectivity, as compared to the resting state. We also examine the influence of long-range excitatory projections onto inhibitory populations, a novel dynamical ingredient compared to the previous model, in decorrelating brain regions."
0,"Chris Van Der Togt, Liviu Stănisor, Arezoo Pooresmaeili, Larissa Albantakis, Gustavo Deco, Pieter R Roelfsema, Pieter R Roelfsema",Learning a New Selection Rule in Visual and Frontal Cortex,2016,Cerebral Cortex,,http://europepmc.org/articles/PMC4961027,,474,06/05/2020 21:15,Journal article,10.1093/CERCOR/BHW155,,,26,8,3611,3626,0,0,0,7,4,"How do you make a decision if you do not know the rules of the game? Models of sensory decision-making suggest that choices are slow if evidence is weak, but they may only apply if the subject knows the task rules. Here, we asked how the learning of a new rule influences neuronal activity in the visual (area V1) and frontal cortex (area FEF) of monkeys. We devised a new icon-selection task. On each day, the monkeys saw 2 new icons (small pictures) and learned which one was relevant. We rewarded eye movements to a saccade target connected to the relevant icon with a curve. Neurons in visual and frontal cortex coded the monkey's choice, because the representation of the selected curve was enhanced. Learning delayed the neuronal selection signals and we uncovered the cause of this delay in V1, where learning to select the relevant icon caused an early suppression of surrounding image elements. These results demonstrate that the learning of a new rule causes a transition from fast and random decisions to a more considerate strategy that takes additional time and they reveal the contribution of visual and frontal cortex to the learning process."
0,"Larissa Albantakis, Krista Overvliet, Krista Overvliet, Krista Overvliet, Elena Azanon, Elena Azanon, Gustavo Deco, Salvador Sotofaraco",What decision-making models can tell us about tactile remapping,2011,BMC Neuroscience,,http://europepmc.org/articles/PMC3240425,,475,06/05/2020 21:15,Journal article,10.1186/1471-2202-12-S1-P311,,,12,1,311,,0,0,0,8,9,"To locate an object by touch, for example when fumbling around in the dark, or to react to a tactile event on the skin, somatosensory information must be quickly combined with the current position of the hand relative to the rest of the body. Not much is know yet about the time course of this integration between touch and body posture (e.g., proprioception), called tactile remapping. A tactile localization task in which there is a spatial conflict between the somatotopic and the external spatial representations can provide some constraints on the timing of the proprioceptive signal (necessary for the remapping) relative to the tactile input. Here, we construe this localization task as a perceptual discrimination problem. By making use of established models of decision-making, we aim to shed light on the internal processes during tactile remapping. In the experiment, participants had to make a speeded saccade towards a brief somatosensory stimulus applied to the finger of one hand, while their arms were either crossed or uncrossed about the body midline. The eye movement trajectories were recorded and revealed that especially in the crossed condition fast saccades occasionally started toward the incorrect (anatomically congruent) side and were corrected in-flight, resulting in a turn-around saccade (about 250 ms after tactile onset, which might reflect the completion of tactile remapping). Similar curved traces have been observed recently in a random-dot motion (RDM) discrimination task were subjects had to report their decision by moving a handle to a left or right target [1]. While in the RDM task the curved traces were interpreted as a change of mind, direction-reversal here is thought to be induced by the (delayed) proprioceptive signal. With crossed hands, the current body posture needs to be taken into account and the representation of touch changes through time due to the remapping [2]. In the uncrossed posture remapping is trivial as the anatomical and external reference frames are aligned. In the framework of decision-making and in line with [1], we treat the initial direction of a saccade as a first choice, caused by crossing a decision-threshold. Accordingly, we apply two computational models able to account for changes of mind, a simple drift-diffusion model [1] and a biophysically-realistic nonlinear attractor model [3], to fit experimental reaction-time distributions and performance. In the models, turn-around saccades originate from a second threshold crossing if the accumulated evidence of the initially losing alternative overtakes the first choice. Remapping only the outcome of the decision to a different motor response in the crossed-hand condition proved insufficient to explain the differences in reaction times and performance to the uncrossed case. This suggests that internal differences between the two conditions are already present prior to the decision-making stage. From the modeling perspective the proprioceptive signal thus changes the input (evidence) for deciding on a saccade to the left or right. Allowing only the model inputs to vary between crossed and uncrossed conditions, we gain predictions on the relative size and timing of the internal proprioceptive signal for tactile remapping."
0,"Paul Triebkorn, Joelle Zimmermann, Leon Stefanovski, Dipanjan Roy, Ana Solodkin, Viktor K Jirsa, Gustavo Deco, Michael Breakspear, Anthony R Mcintosh, Petra Ritter",Identifying optimal working points of individual Virtual Brains: A large-scale brain network modelling study,2020,bioRxiv,,https://www.biorxiv.org/content/10.1101/2020.03.26.009795v1,,476,06/05/2020 21:15,Journal article,10.1101/2020.03.26.009795,,,,,,,0,0,0,10,1,"Using The Virtual Brain (TVB, thevirtualbrian.org) simulation platform, we explored for 50 individual adult human brains (ages 18-80), how personalized connectome based brain network modelling captures various empirical observations as measured by functional magnetic resonance imaging (fMRI) and electroencephalography (EEG). We compare simulated activity based on individual structural connectomes (SC) inferred from diffusion weighted imaging with fMRI and EEG in the resting state. We systematically explore the role of the following model parameters: conduction velocity, global coupling and graph theoretical features of individual SC. First, a subspace of the parameter space is identified for each subject that results in realistic brain activity, i.e. reproducing the following prominent features of empirical EEG-fMRI activity: topology of resting-state fMRI functional connectivity (FC), functional connectivity dynamics (FCD), electrophysiological oscillations in the delta (3-4 Hz) and alpha (8-12 Hz) frequency range and their bimodality, i.e. low and high energy modes. Interestingly, FCD fit, bimodality and static FC fit are highly correlated. They all show their optimum in the same range of global coupling. In other words, only when our local model is in a bistable regime we are able to generate switching of modes in our global network. Second, our simulations reveal the explicit network mechanisms that lead to electrophysiological oscillations, their bimodal behaviour and inter-regional differences. Third, we discuss biological interpretability of the Stefanescu-Jirsa-Hindmarsh-Rose-3D model when embedded inside the large-scale brain network and mechanisms underlying the emergence of bimodality of the neural signal. With the present study, we set the cornerstone for a systematic catalogue of spatiotemporal brain activity regimes generated with the connectome-based brain simulation platform The Virtual Brain."
0,"Bikash Sahoo, Anagh Pathak, Gustavo Deco, Arpan Banerjee, Dipanjan Roy",Lifespan associated global patterns of coherent neural communication.,2020,NeuroImage,,https://www.ncbi.nlm.nih.gov/pubmed/32289459,,477,06/05/2020 21:15,Journal article,10.1016/J.NEUROIMAGE.2020.116824,,,,,116824,,0,0,0,5,1,"Healthy ageing is accompanied by changes to spontaneous electromagnetic oscillations. At the macroscopic scale, previous studies have quantified the basic features, e.g., power and frequencies in rhythms of interest from the perspective of attention, perception, learning and memory. On the other hand, signatures and modes of neural communication have recently been argued to be identifiable from global measures applied on neuro-electromagnetic data such as global coherence that quantifies the degree of togetherness of distributed neural oscillations and metastability that parametrizes the transient dynamics of the network switching between successive stable states. Here, we demonstrate that global coherence and metastability can be informative measures to track healthy ageing dynamics over lifespan and together with the traditional spectral measures provides an attractive explanation of neuronal information processing. Finding normative patterns of brain rhythms in resting state MEG would naturally pave the way for tracking task relevant metrics that could crucially determine cognitive flexibility and performance. While previously reported observations of a reduction in peak alpha frequency and increased beta power in older adults are reflective of changes at individual sensors (during rest and task), global coherence and metastability truly pinpoint the underlying coordination dynamics over multiple brain areas across the entire lifespan. In addition to replication of the previous observations in a substantially larger lifespan cohort than what was previously reported, we also demonstrate, for the first time to the best of our knowledge, age related changes in coherence and metastability in signals over time scales of neuronal processing. Furthermore, we observed a marked frequency dependence in changes in global coordination dynamics, which, coupled with the long-held view of specific frequency bands sub-serving different aspects of cognition, hints at differential functional processing roles for slower and faster brain dynamics."
0,"Bikash Sahoo, Anagh Pathak, Gustavo Deco, Arpan Banerjee, Dipanjan Roy",Lifespan associated global patterns of coherent neural communication,2020,bioRxiv,,https://www.biorxiv.org/content/10.1101/504589v3,,478,06/05/2020 21:15,Journal article,10.1101/504589,,,,,504589,,0,0,0,5,1,"Healthy aging is accompanied by changes to spontaneous electromagnetic oscillations. At the macroscopic scale, previous studies have quantified the basic features, e.g., power and frequencies in rhythms of interest from the perspective of attention, perception, learning, and memory. On the other hand, signatures, and modes of neural communication have recently been argued to be identifiable from global measures applied on neuro-electromagnetic data such as global coherence that quantifies the degree of togetherness of distributed neural oscillations and metastability that parametrizes the transient dynamics of the network switching between successive stable states. Here, we demonstrate that global coherence and metastability can be informative measures to track healthy ageing dynamics over lifespan and together with the traditional spectral measures provides an attractive explanation of neuronal information processing. Finding normative patterns of brain rhythms in resting state MEG would naturally pave the way for tracking task relevant metrics that could crucially determine cognitive flexibility and performance. While previously reported observations of a reduction in peak alpha frequency and increased beta power in older adults are reflective of changes at individual sensors (during rest and task), global coherence and metastability truly pinpoint the underlying coordination dynamics over multiple brain areas across the entire lifespan. In addition to replication of the previous observations in a substantially larger lifespan cohort than what was previously reported, we also demonstrate, for the first time to the best of our knowledge, age-related changes in coherence and metastability in signals over time scales of neuronal processing. Furthermore, we observed a marked frequency dependence in changes in global coordination dynamics, which, coupled with the long-held view of specific frequency bands sub-serving different aspects of cognition, hints at differential functional processing roles for slower and faster brain dynamics."
0,"Manel Vilavidal, Carmen Perez Enriquez, Alessandro Principe, Rodrigo Rocamora, Gustavo Deco, Adria Tauste Campo",Low entropy map of brain oscillatory activity identifies spatially localized events: A new method for automated epilepsy focus prediction.,2020,NeuroImage,,https://www.ncbi.nlm.nih.gov/pubmed/31785422,,479,06/05/2020 21:15,Journal article,10.1016/J.NEUROIMAGE.2019.116410,,,208,,116410,,0,0,0,6,1,"Abstract The spatial mapping of localized events in brain activity critically depends on the correct identification of the pattern signatures associated with those events. For instance, in the context of epilepsy research, a number of different electrophysiological patterns have been associated with epileptogenic activity. Motivated by the need to define automated seizure focus detectors, we propose a novel data-driven algorithm for the spatial identification of localized events that is based on the following rationale: the distribution of emerging oscillations during confined events across all recording sites is highly non-uniform and can be mapped using a spatial entropy function. By applying this principle to EEG recording obtained from 67 distinct seizure epochs, our method successfully identified the seizure focus on a group of ten drug-resistant temporal lobe epilepsy patients (average sensitivity: 0.94, average specificity: 0.90) together with its characteristic electrophysiological pattern signature. Cross-validation of the method outputs with postresective information revealed the consistency of our findings in long follow-up seizure-free patients. Overall, our methodology provides a reliable computational procedure that might be used as in both experimental and clinical domains to identify the neural populations undergoing an emerging functional or pathological transition."
0,"Manel Vilavidal, Carmen Perez Enriquez, Alessandro Principe, Rodrigo Rocamora, Gustavo Deco, Adria Tauste Campo",Low entropy map of brain oscillatory activity identifies spatially localized events: a new method for automated epilepsy focus prediction,2019,bioRxiv,,https://www.biorxiv.org/content/10.1101/707497v1,,480,06/05/2020 21:15,Journal article,10.1101/707497,,,,,707497,,0,0,0,6,1,"The spatial mapping of localized events in brain activity critically depends on the correct identification of the pattern signatures associated with those events. For instance, in the context of epilepsy research, a number of different electrophysiological patterns have been associated with epileptogenic activity. Motivated by the need to define automated seizure focus detectors, we propose a novel data-driven algorithm for the spatial identification of localized events that is based on the following rationale: the distribution of emerging oscillations during confined events across all recording sites is highly non-uniform and can be mapped using a spatial entropy function. By applying this principle to EEG recording obtained from 67 distinct seizure epochs, our method successfully identified the seizure focus on a group of ten drug-resistant temporal lobe epilepsy patients (average sensitivity: 0.94, average specificity: 0.90) together with its characteristic electrophysiological pattern signature. Cross-validation of the method outputs with postresective information revealed the consistency of our findings in long follow-up seizure-free patients. Overall, our methodology provides a reliable computational procedure that might be used as in both experimental and clinical domains to identify the neural populations undergoing an emerging functional or pathological transition."
0,"Mario Pannunzi, Alexandre Pereda Banos, Alexis Perez Bellido, Salvador Sotofaraco, Gustavo Deco",Neural mechanisms of audio tactile integration in the flutter range,2011,BMC Neuroscience,,http://europepmc.org/articles/PMC3240531,,483,06/05/2020 21:15,Journal article,10.1186/1471-2202-12-S1-P62,,,12,1,62,,0,0,0,5,9,"Unveiling the mechanisms that integrate sensory information from different modalities has become a main aim of psychological research in the last decade. In this project we are interested in the specific case of auditory-tactile interactions in the perception of vibrotactile events, an aspect that has not received as much attention as audio-visual or visuo-tactile interactions. The case of audio-tactile interactions deserves special attention. As both modalities respond to the same physical property (mechanical pressure), it’s tempting to predict that such coincidence would allow integrative interactions at a variety of levels of processing, including the earliest ones. In fact, there is ample evidence that tactile events can influence activity in the earliest stages of auditory processing and there are several behavioral demonstrations of auditory influences on tactile perception. Particularly, vibrations in the flutter range (~10-50 Hz) constitute an interesting case for study given that vibratory patterns within this range are represented in the firing rates of the neurons in the sensory cortices for both somatosensory and auditory stimuli. Moreover in this range we have well detailed information given by the neurophysiological experiments. In particular studies describing the neural correlates of perceptual detection of vibrotactile events on the flutter range (e.g. see [2]) show that neurons in S1 respond with a very high degree of fidelity to the temporal profile of the stimulus. Similar results have been achieved with audio stimuli (e.g. see [3]) always on the flutter range. Our intention is to compare human behavioral data with an appropriate computational model in order to offer an appropriate hypothesis on the processing stage or stages where this audio-tactile interactions take place. Thus, we want to test if integration between somatosensory and auditory information does indeed take place on the flutter range as it does for high frequencies [4]. To this aim, we implement the same experiment of [4] for the flutter range; the experiment consists on comparing the detection threshold for audio, tactile and the two senses at the same time. As we want to ascertain whether stimuli integration takes place before or after perceptual detection, we back the behavioral data with a computational analysis of the processes involved by means of a network model composed of integrate-and-fire neurons. The neural network consists of multiple interacting layers, with the hypothesis that the integration happens at a high level processing areas in accordance with recent neurophysiological results [5]. The model can be applied both to flutter and no-flutter ranges. Our preliminary results (see figure ​figure1)1) are in accordance with the behavioral results of [4] (our experimental results are not conclusive). Figure 1 Model's detection probability for different stimulus amplitude and frequency (8,20,32,50 Hz). Dashed line is when is present only one stimulus (audio or tactile), solid line when the two senses are combined. Inset: Differences of detection probability ..."
0,"Johan P Larsson, Ernest Montbrio, Gustavo Deco","A biophysically detailed model of the primary auditory cortex explains physiological forward masking, co-tuning of excitation and inhibition and cortical signal amplification",2011,BMC Neuroscience,,http://europepmc.org/articles/PMC3240535/,,484,06/05/2020 21:15,Journal article,10.1186/1471-2202-12-S1-P66,,,12,1,66,,0,0,0,3,9,"For a long time, studies argued for inhibition as the main mechanism responsible for two-tone suppression (a.k.a. forward masking) seen in primary auditory cortex (A1) neurons [1,2]. However, both computational [3] and experimental [4] papers afford a significant role to thalamocortical (ThC) synaptic depression in shaping the temporal response properties of A1. Also, the duration of inhibitory currents in A1 has been an issue of contention [6,7]. Another study of forward masking [5] used noise click stimuli to show that while responses to the probe were not fully recovered even 512 ms after presentation of the masker, inhibitory currents evoked by the masker lasted at most 100 ms, coinciding in duration with the complete suppression of probe responses. The authors proposed that a longer-lasting mechanism such as ThC or intracortical (IC) synaptic depression could complement inhibition by accounting for the lingering effect seen. They also demonstrated that pentobarbital anesthesia significantly prolongs inhibition, thus calling into question results such as [1,2]. Here we present a biophysically detailed, tonotopically organized network model of A1, which employs Hodgkin and Huxley neurons with stochastic synaptic depression in ThC synapses. Our model accounts for forward masking seen with both single tones [1,2] and noise stimuli [5], while showing approximately balanced excitation and inhibition [7-9]. Inspired by [10], we propose a plausible IC connectivity for the layers III and IV of A1, which selectively amplifies the broad input from the thalamus to yield the sharp frequency tuning seen in many studies of A1. We conclude that a combination of IC currents and ThC synaptic depression is imperative for accounting for the wealth of data seen in the neurophysiological literature, such as the phenomena we study here."
0,"Andrea Insabato, Mario Pannunzi, Gustavo Deco",Neurodynamical model of confidence decision-making in LIP.,2011,BMC Neuroscience,,http://europepmc.org/articles/PMC3240534,,485,06/05/2020 21:15,Journal article,10.1186/1471-2202-12-S1-P65,,,12,1,65,,0,0,0,3,9,"Decision confidence, the degree of certainty to which a subject believes his choice is correct, is an emerging subject in neuroscience. On one hand it is a fundamental component of our subjective conscious experience. On the other hand it is crucial to many cognitive functions like action planning and learning. In the past the speed accuracy trade-off in decision-making has received much attention by the scientific community since it is a key aspect of simple decisions, used in experimental conditions. In the context of complex more “real” environments, where different strategies can be applied, besides speed and accuracy, flexibility also become very important. Flexibility is the ability of an agent to explore and use alternative strategies in order to reach the goals. In a more simple view flexibility is the ability of taking into account more options in a decision process. The selection between alternative strategies can be regulated by evaluating the confidence in a choice. If the confidence is too low and other strategies are available, then the subject will try an alternative. Therefore evaluating the confidence in a choice can be particularly helpful for agents in complex dynamic environments. There is only few evidence about neural mechanisms underlying decision confidence [1][2]. New neurophysiological evidence about decision confidence comes from a recent study [3], that tested the ability of monkeys to choose, in a two choice random dot motion (RDM) task, between standard targets and a “sure” target appearing later. This target represents a small but certain reward. Recordings from LIP neurons during the behavioral task show a dependence of firing rate upon certainty in the decision. We propose a theory about neuronal mechanisms of flexibility that can account for LIP data. The theory is implemented in a network model composed of integrate-and-fire neurons with biologically detailed synapses, including AMPA, NDMA and GABA receptors [4]. Our proposal is that, as reported by [2], the confidence is implicitly encoded in the firing-rate of the decision neurons, but there is no need for a reading out of this information. In our model the RDM stimulus generates a competition between two pools of decision neurons, a third pool remains silent until it is turned on by the third target presentation. When all three pools receive task salient stimulus they compete until a decision is reached. In this way the information about confidence in the first decision, stored in the firing-rate, is directly used into the network without the need of an other reading network [2]. We analyze the property of the network in a reduced mean-field model. The first bifurcation in the space of input is connected with speed accuracy trade-off [5]. Our finding is that the proximity with a second bifurcation enhances flexibility, raising the probability of alternative strategies."
0,"Gustavo Deco, Edmund T Rolls",A neurodynamical theory of visual attention: Comparisons with fMRI- and single-neuron data,2002,Lecture Notes in Computer Science,,,,486,06/05/2020 21:15,Journal article,,,,,,3,8,0,0,0,2,18,"We describe a model of invariant visual object recognition in the brain that incorporates different brain areas of the dorsal or 'where' and ventral or 'what' paths of the visual cortex. The dorsal 'where' path is implemented in the model by feedforward and feedback connections between brain areas V1, V2 and a PP module. The ventral 'what' path is implemented in a physiologically plausible four-layer network, corresponding to brain areas V1, V2, V4 and IT, with convergence to each part of a layer from a small region of the preceding layer, with feature-based attentional feedback connections, and with local competition between the neurons within a layer implemented by local lateral inhibition. In particular, the model explains the gradually increasing magnitude of the attentional modulation that is found in fMRI experiments from earlier visual areas (V1, V2) to higher ventral visual areas (V4, IT). The model also shows how the effective size of the receptive fields of IT neurons becomes smaller in natural cluttered scenes."
0,"Andrea Insabato, Gustavo Deco, Matthieu Gilson",Imaging Connectomics and the Understanding of Brain Diseases.,2019,Advances in Experimental Medicine and Biology,,https://link.springer.com/chapter/10.1007%2F978-981-32-9721-0_8,,487,06/05/2020 21:15,Journal article,10.1007/978-981-32-9721-0_8,,,,,139,158,0,0,0,3,1,"Neuroimaging-based personalized medicine is emerging to characterize brain disorders and their evolution at the patient level. In this chapter, we present the most classic methods used to infer large-scale brain connectivity based on functional MRI. We adopt a modeling perspective where every connectivity measure is linked to a specific model that allows to interpret the connectivity estimate. This perspective allows to analyze the quality of retrieved connectivity profiles in terms of modeling error and estimation error. In the first part of the chapter, we present undirected functional connectivity (Pearson’s correlation and MI) and effective connectivity (partial correlation), as well as directed effective connectivity (VAR, MOU, Granger causality, DCM). In addition, some of these measures correspond to fully connected graphs (Pearson’s correlation) while others to sparse ones (MOU, DCM), where the sparsity can come from the integration of functional and structural data. In the second part, we claim that machine learning tools are better suited than null-hypothesis testing to link the estimated connectomes with diagnosis and prognosis of neuropsychiatric diseases. Finally, we propose that linear models and features selection are preferable to more complex and nonlinear tools (when prediction performance is on a par) for building interpretable algorithms to predict clinical variables."
0,Gustavo Deco,"The computational neuroscience of visual cognition: Attention, memory and reward",2005,Lecture Notes in Computer Science,,,,488,06/05/2020 21:15,Journal article,,,,,,100,117,0,0,0,1,15,"Cognitive behaviour requires complex context-dependent processing of information that emerges from the links between attentional perceptual processes, working memory and reward-based evaluation of the performed actions. We describe a computational neuroscience theoretical framework which shows how an attentional state held in a short term memory in the prefrontal cortex can by top-down processing influence ventral and dorsal stream cortical areas using biased competition to account for many aspects of visual attention. We also show how within the prefrontal cortex an attentional bias can influence the mapping of sensory inputs to motor outputs, and thus play an important role in decision making. This theoretical framework incorporates spiking and synaptic dynamics which enable single neuron responses, fMRI activations, psychophysical results, and the effects of damage to parts of the system, to be explicitly simulated and predicted. This computational neuroscience framework provides an approach for integrating different levels of investigation of brain function, and for understanding the relations between them."
0,"Matthieu Gilson, Adria Tauste Campo, Xing Chen, Alexander Thiele, Gustavo Deco",Non-parametric test for connectivity detection in multivariate autoregressive networks and application to multiunit activity data,2017,bioRxiv,,https://www.biorxiv.org/content/10.1101/100669v3,,489,06/05/2020 21:15,Journal article,10.1101/100669,,,,,100669,,0,0,0,5,3,"Directed connectivity inference has become a cornerstone in neuroscience following the recent progress in neuroimaging and elctrophysiological techniques to characterize anatomical and functional networks. This paper focuses on the detection of existing connections from the ob- served activity in networks of 50 to 150 nodes with linear feedback in discrete time. Through the variation of multiple network parameters, our numerical results indicate that directed connections - in the time domain - are more accurately estimated based on the coefficients obtained from multivariate autoregressive (MVAR) than Granger causality analysis, which is based on the error residuals of the same MVAR linear regression. Based on these findings, we propose a non-parametric significance test for connectivity detection, which achieves a good control of false positives (type 1 error) and is robust to various network topologies. When generating surrogate distributions, we compare the effects of circular shifts, random permutations and phase randomization of the observed time series, each breaking down covariances in a specific manner: the MVAR estimates from those shuffled covariances build a null-hypothesis distribution for each connection, from which the original connectivity estimate can be compared. We apply our method to multiunit activity data recorded from Utah electrode arrays in monkey and examine the detected interactions between 25 channels for a proof of concept. The results unravel a non-trivial underlying connectivity structure, which differentiates the effect of incoming and outgoing connections."
